source_db	pathway_id	pathway_name	source	target	edge_id
reactome	R-MMU-397014	Muscle contraction	KCNQ1	ATP1A4	ATP1A4||KCNQ1
reactome	R-MMU-397014	Muscle contraction	KCNQ1	FXYD1	FXYD1||KCNQ1
reactome	R-MMU-397014	Muscle contraction	KCNK2	FXYD2	FXYD2||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	KCNJ11	KCNJ11||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	FXYD3	FXYD3||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	ATP1A3	ATP1A3||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	ATP1A2	ATP1A2||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	KCNJ14	KCNJ14||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	ATP1A1	ATP1A1||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	FXYD6	FXYD6||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	FXYD4	FXYD4||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	ATP1A4	ATP1A4||KCNK2
reactome	R-MMU-397014	Muscle contraction	KCNK2	FXYD1	FXYD1||KCNK2
reactome	R-MMU-397014	Muscle contraction	CACNA1C	ATP2A2	ATP2A2||CACNA1C
reactome	R-MMU-397014	Muscle contraction	CACNA1C	CAMK2A	CACNA1C||CAMK2A
reactome	R-MMU-397014	Muscle contraction	CACNA1C	CAMK2B	CACNA1C||CAMK2B
reactome	R-MMU-397014	Muscle contraction	CACNA1C	PLN	CACNA1C||PLN
reactome	R-MMU-397014	Muscle contraction	CACNA1C	ATP2B3	ATP2B3||CACNA1C
reactome	R-MMU-397014	Muscle contraction	CACNA1C	ATP2A3	ATP2A3||CACNA1C
reactome	R-MMU-397014	Muscle contraction	CACNA1C	SRI	CACNA1C||SRI
reactome	R-MMU-397014	Muscle contraction	CACNA1C	CAMK2D	CACNA1C||CAMK2D
reactome	R-MMU-397014	Muscle contraction	CACNA1C	ATP2B4	ATP2B4||CACNA1C
reactome	R-MMU-397014	Muscle contraction	CACNA1C	SLC8A2	CACNA1C||SLC8A2
reactome	R-MMU-397014	Muscle contraction	CACNA1C	ATP2A1	ATP2A1||CACNA1C
reactome	R-MMU-397014	Muscle contraction	CACNA1C	CAMK2G	CACNA1C||CAMK2G
reactome	R-MMU-397014	Muscle contraction	CACNA1C	ATP2B2	ATP2B2||CACNA1C
reactome	R-MMU-397014	Muscle contraction	CACNA1C	SLC8A3	CACNA1C||SLC8A3
reactome	R-MMU-397014	Muscle contraction	KCND1	FXYD2	FXYD2||KCND1
reactome	R-MMU-397014	Muscle contraction	KCND1	KCNJ11	KCND1||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCND1	FXYD3	FXYD3||KCND1
reactome	R-MMU-397014	Muscle contraction	KCND1	ATP1A3	ATP1A3||KCND1
reactome	R-MMU-397014	Muscle contraction	KCND1	ATP1A2	ATP1A2||KCND1
reactome	R-MMU-397014	Muscle contraction	KCND1	KCNJ14	KCND1||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCND1	ATP1A1	ATP1A1||KCND1
reactome	R-MMU-397014	Muscle contraction	KCND1	FXYD6	FXYD6||KCND1
reactome	R-MMU-397014	Muscle contraction	KCND1	FXYD4	FXYD4||KCND1
reactome	R-MMU-397014	Muscle contraction	KCND1	ATP1A4	ATP1A4||KCND1
reactome	R-MMU-397014	Muscle contraction	KCND1	FXYD1	FXYD1||KCND1
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNK9	FXYD2||KCNK9
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNK6	FXYD2||KCNK6
reactome	R-MMU-397014	Muscle contraction	FXYD2	SRI	FXYD2||SRI
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNIP4	FXYD2||KCNIP4
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNK18	FXYD2||KCNK18
reactome	R-MMU-397014	Muscle contraction	FXYD2	AKAP9	AKAP9||FXYD2
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNK12	FXYD2||KCNK12
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNK10	FXYD2||KCNK10
reactome	R-MMU-397014	Muscle contraction	FXYD2	SLC8A2	FXYD2||SLC8A2
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNK13	FXYD2||KCNK13
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNE2	FXYD2||KCNE2
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNIP1	FXYD2||KCNIP1
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNIP2	FXYD2||KCNIP2
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNK5	FXYD2||KCNK5
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNIP3	FXYD2||KCNIP3
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNE5	FXYD2||KCNE5
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNE3	FXYD2||KCNE3
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCNE4	FXYD2||KCNE4
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCND3	FXYD2||KCND3
reactome	R-MMU-397014	Muscle contraction	FXYD2	KCND2	FXYD2||KCND2
reactome	R-MMU-397014	Muscle contraction	FXYD2	SLC8A3	FXYD2||SLC8A3
reactome	R-MMU-397014	Muscle contraction	ATP2B3	TRPC1	ATP2B3||TRPC1
reactome	R-MMU-397014	Muscle contraction	ATP2B3	CACNA2D2	ATP2B3||CACNA2D2
reactome	R-MMU-397014	Muscle contraction	ATP2B3	CACNB2	ATP2B3||CACNB2
reactome	R-MMU-397014	Muscle contraction	ATP2B3	CACNB1	ATP2B3||CACNB1
reactome	R-MMU-397014	Muscle contraction	ATP2B3	CACNG8	ATP2B3||CACNG8
reactome	R-MMU-397014	Muscle contraction	ATP2B3	CACNG6	ATP2B3||CACNG6
reactome	R-MMU-397014	Muscle contraction	ATP2B3	CACNG4	ATP2B3||CACNG4
reactome	R-MMU-397014	Muscle contraction	KCNK9	KCNJ11	KCNJ11||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	FXYD3	FXYD3||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	ATP1A3	ATP1A3||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	ATP1A2	ATP1A2||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	KCNJ14	KCNJ14||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	ATP1A1	ATP1A1||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	FXYD6	FXYD6||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	FXYD4	FXYD4||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	ATP1A4	ATP1A4||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK9	FXYD1	FXYD1||KCNK9
reactome	R-MMU-397014	Muscle contraction	KCNK6	KCNJ11	KCNJ11||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	FXYD3	FXYD3||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	ATP1A3	ATP1A3||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	ATP1A2	ATP1A2||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	KCNJ14	KCNJ14||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	ATP1A1	ATP1A1||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	FXYD6	FXYD6||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	FXYD4	FXYD4||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	ATP1A4	ATP1A4||KCNK6
reactome	R-MMU-397014	Muscle contraction	KCNK6	FXYD1	FXYD1||KCNK6
reactome	R-MMU-397014	Muscle contraction	TRPC1	ATP2A2	ATP2A2||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	CAMK2A	CAMK2A||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	CAMK2B	CAMK2B||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	PLN	PLN||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	ATP2A3	ATP2A3||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	SRI	SRI||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	CAMK2D	CAMK2D||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	ATP2B4	ATP2B4||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	SLC8A2	SLC8A2||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	ATP2A1	ATP2A1||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	CAMK2G	CAMK2G||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	ATP2B2	ATP2B2||TRPC1
reactome	R-MMU-397014	Muscle contraction	TRPC1	SLC8A3	SLC8A3||TRPC1
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNIP4	KCNIP4||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNK18	KCNJ11||KCNK18
reactome	R-MMU-397014	Muscle contraction	KCNJ11	AKAP9	AKAP9||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNK12	KCNJ11||KCNK12
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNK10	KCNJ11||KCNK10
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNK13	KCNJ11||KCNK13
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNE2	KCNE2||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNIP1	KCNIP1||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNIP2	KCNIP2||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNK5	KCNJ11||KCNK5
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNIP3	KCNIP3||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNE5	KCNE5||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNE3	KCNE3||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCNE4	KCNE4||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCND3	KCND3||KCNJ11
reactome	R-MMU-397014	Muscle contraction	KCNJ11	KCND2	KCND2||KCNJ11
reactome	R-MMU-397014	Muscle contraction	FXYD3	SRI	FXYD3||SRI
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNIP4	FXYD3||KCNIP4
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNK18	FXYD3||KCNK18
reactome	R-MMU-397014	Muscle contraction	FXYD3	AKAP9	AKAP9||FXYD3
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNK12	FXYD3||KCNK12
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNK10	FXYD3||KCNK10
reactome	R-MMU-397014	Muscle contraction	FXYD3	SLC8A2	FXYD3||SLC8A2
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNK13	FXYD3||KCNK13
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNE2	FXYD3||KCNE2
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNIP1	FXYD3||KCNIP1
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNIP2	FXYD3||KCNIP2
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNK5	FXYD3||KCNK5
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNIP3	FXYD3||KCNIP3
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNE5	FXYD3||KCNE5
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNE3	FXYD3||KCNE3
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCNE4	FXYD3||KCNE4
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCND3	FXYD3||KCND3
reactome	R-MMU-397014	Muscle contraction	FXYD3	KCND2	FXYD3||KCND2
reactome	R-MMU-397014	Muscle contraction	FXYD3	SLC8A3	FXYD3||SLC8A3
reactome	R-MMU-397014	Muscle contraction	SRI	ATP2B1	ATP2B1||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP2A2	ATP2A2||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CAMK2A	CAMK2A||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CAMK2B	CAMK2B||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	PLN	PLN||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	SLC8A1	SLC8A1||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP2B3	ATP2B3||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP2A3	ATP2A3||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CACNA2D2	CACNA2D2||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CAMK2D	CAMK2D||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP1A3	ATP1A3||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP1A2	ATP1A2||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP2B4	ATP2B4||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CACNB2	CACNB2||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	SLC8A2	SLC8A2||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CACNB1	CACNB1||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP2A1	ATP2A1||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP1A1	ATP1A1||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CACNG8	CACNG8||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CACNG6	CACNG6||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CAMK2G	CAMK2G||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	FXYD6	FXYD6||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	FXYD4	FXYD4||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	CACNG4	CACNG4||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP2B2	ATP2B2||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	ATP1A4	ATP1A4||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	FXYD1	FXYD1||SRI
reactome	R-MMU-397014	Muscle contraction	SRI	SLC8A3	SLC8A3||SRI
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	ATP2A2	ATP2A2||CACNA2D2
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	CAMK2A	CACNA2D2||CAMK2A
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	CAMK2B	CACNA2D2||CAMK2B
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	PLN	CACNA2D2||PLN
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	ATP2A3	ATP2A3||CACNA2D2
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	CAMK2D	CACNA2D2||CAMK2D
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	ATP2B4	ATP2B4||CACNA2D2
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	SLC8A2	CACNA2D2||SLC8A2
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	ATP2A1	ATP2A1||CACNA2D2
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	CAMK2G	CACNA2D2||CAMK2G
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	ATP2B2	ATP2B2||CACNA2D2
reactome	R-MMU-397014	Muscle contraction	CACNA2D2	SLC8A3	CACNA2D2||SLC8A3
reactome	R-MMU-397014	Muscle contraction	KCNIP4	ATP1A3	ATP1A3||KCNIP4
reactome	R-MMU-397014	Muscle contraction	KCNIP4	ATP1A2	ATP1A2||KCNIP4
reactome	R-MMU-397014	Muscle contraction	KCNIP4	KCNJ14	KCNIP4||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNIP4	ATP1A1	ATP1A1||KCNIP4
reactome	R-MMU-397014	Muscle contraction	KCNIP4	FXYD6	FXYD6||KCNIP4
reactome	R-MMU-397014	Muscle contraction	KCNIP4	FXYD4	FXYD4||KCNIP4
reactome	R-MMU-397014	Muscle contraction	KCNIP4	ATP1A4	ATP1A4||KCNIP4
reactome	R-MMU-397014	Muscle contraction	KCNIP4	FXYD1	FXYD1||KCNIP4
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNK18	ATP1A3||KCNK18
reactome	R-MMU-397014	Muscle contraction	ATP1A3	AKAP9	AKAP9||ATP1A3
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNK12	ATP1A3||KCNK12
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNK10	ATP1A3||KCNK10
reactome	R-MMU-397014	Muscle contraction	ATP1A3	SLC8A2	ATP1A3||SLC8A2
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNK13	ATP1A3||KCNK13
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNE2	ATP1A3||KCNE2
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNIP1	ATP1A3||KCNIP1
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNIP2	ATP1A3||KCNIP2
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNK5	ATP1A3||KCNK5
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNIP3	ATP1A3||KCNIP3
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNE5	ATP1A3||KCNE5
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNE3	ATP1A3||KCNE3
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCNE4	ATP1A3||KCNE4
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCND3	ATP1A3||KCND3
reactome	R-MMU-397014	Muscle contraction	ATP1A3	KCND2	ATP1A3||KCND2
reactome	R-MMU-397014	Muscle contraction	ATP1A3	SLC8A3	ATP1A3||SLC8A3
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNK18	ATP1A2||KCNK18
reactome	R-MMU-397014	Muscle contraction	ATP1A2	AKAP9	AKAP9||ATP1A2
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNK12	ATP1A2||KCNK12
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNK10	ATP1A2||KCNK10
reactome	R-MMU-397014	Muscle contraction	ATP1A2	SLC8A2	ATP1A2||SLC8A2
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNK13	ATP1A2||KCNK13
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNE2	ATP1A2||KCNE2
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNIP1	ATP1A2||KCNIP1
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNIP2	ATP1A2||KCNIP2
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNK5	ATP1A2||KCNK5
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNIP3	ATP1A2||KCNIP3
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNE5	ATP1A2||KCNE5
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNE3	ATP1A2||KCNE3
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCNE4	ATP1A2||KCNE4
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCND3	ATP1A2||KCND3
reactome	R-MMU-397014	Muscle contraction	ATP1A2	KCND2	ATP1A2||KCND2
reactome	R-MMU-397014	Muscle contraction	ATP1A2	SLC8A3	ATP1A2||SLC8A3
reactome	R-MMU-397014	Muscle contraction	ATP2B4	CACNB2	ATP2B4||CACNB2
reactome	R-MMU-397014	Muscle contraction	ATP2B4	CACNB1	ATP2B4||CACNB1
reactome	R-MMU-397014	Muscle contraction	ATP2B4	CACNG8	ATP2B4||CACNG8
reactome	R-MMU-397014	Muscle contraction	ATP2B4	CACNG6	ATP2B4||CACNG6
reactome	R-MMU-397014	Muscle contraction	ATP2B4	CACNG4	ATP2B4||CACNG4
reactome	R-MMU-397014	Muscle contraction	KCNK18	KCNJ14	KCNJ14||KCNK18
reactome	R-MMU-397014	Muscle contraction	KCNK18	ATP1A1	ATP1A1||KCNK18
reactome	R-MMU-397014	Muscle contraction	KCNK18	FXYD6	FXYD6||KCNK18
reactome	R-MMU-397014	Muscle contraction	KCNK18	FXYD4	FXYD4||KCNK18
reactome	R-MMU-397014	Muscle contraction	KCNK18	ATP1A4	ATP1A4||KCNK18
reactome	R-MMU-397014	Muscle contraction	KCNK18	FXYD1	FXYD1||KCNK18
reactome	R-MMU-397014	Muscle contraction	AKAP9	KCNJ14	AKAP9||KCNJ14
reactome	R-MMU-397014	Muscle contraction	AKAP9	ATP1A1	AKAP9||ATP1A1
reactome	R-MMU-397014	Muscle contraction	AKAP9	FXYD6	AKAP9||FXYD6
reactome	R-MMU-397014	Muscle contraction	AKAP9	FXYD4	AKAP9||FXYD4
reactome	R-MMU-397014	Muscle contraction	AKAP9	ATP1A4	AKAP9||ATP1A4
reactome	R-MMU-397014	Muscle contraction	AKAP9	FXYD1	AKAP9||FXYD1
reactome	R-MMU-397014	Muscle contraction	KCNK12	KCNJ14	KCNJ14||KCNK12
reactome	R-MMU-397014	Muscle contraction	KCNK12	ATP1A1	ATP1A1||KCNK12
reactome	R-MMU-397014	Muscle contraction	KCNK12	FXYD6	FXYD6||KCNK12
reactome	R-MMU-397014	Muscle contraction	KCNK12	FXYD4	FXYD4||KCNK12
reactome	R-MMU-397014	Muscle contraction	KCNK12	ATP1A4	ATP1A4||KCNK12
reactome	R-MMU-397014	Muscle contraction	KCNK12	FXYD1	FXYD1||KCNK12
reactome	R-MMU-397014	Muscle contraction	ASPH	ATP2B1	ASPH||ATP2B1
reactome	R-MMU-397014	Muscle contraction	ASPH	ATP2A2	ASPH||ATP2A2
reactome	R-MMU-397014	Muscle contraction	ASPH	CALM1	ASPH||CALM1
reactome	R-MMU-397014	Muscle contraction	ASPH	CALM2	ASPH||CALM2
reactome	R-MMU-397014	Muscle contraction	ASPH	CALM3	ASPH||CALM3
reactome	R-MMU-397014	Muscle contraction	ASPH	CAMK2A	ASPH||CAMK2A
reactome	R-MMU-397014	Muscle contraction	ASPH	CAMK2B	ASPH||CAMK2B
reactome	R-MMU-397014	Muscle contraction	ASPH	PLN	ASPH||PLN
reactome	R-MMU-397014	Muscle contraction	ASPH	SLC8A1	ASPH||SLC8A1
reactome	R-MMU-397014	Muscle contraction	ASPH	ATP2B3	ASPH||ATP2B3
reactome	R-MMU-397014	Muscle contraction	ASPH	ATP2A3	ASPH||ATP2A3
reactome	R-MMU-397014	Muscle contraction	ASPH	SRI	ASPH||SRI
reactome	R-MMU-397014	Muscle contraction	ASPH	CAMK2D	ASPH||CAMK2D
reactome	R-MMU-397014	Muscle contraction	ASPH	ATP2B4	ASPH||ATP2B4
reactome	R-MMU-397014	Muscle contraction	ASPH	SLC8A2	ASPH||SLC8A2
reactome	R-MMU-397014	Muscle contraction	ASPH	ATP2A1	ASPH||ATP2A1
reactome	R-MMU-397014	Muscle contraction	ASPH	CAMK2G	ASPH||CAMK2G
reactome	R-MMU-397014	Muscle contraction	ASPH	ATP2B2	ASPH||ATP2B2
reactome	R-MMU-397014	Muscle contraction	ASPH	SLC8A3	ASPH||SLC8A3
reactome	R-MMU-397014	Muscle contraction	KCNK10	KCNJ14	KCNJ14||KCNK10
reactome	R-MMU-397014	Muscle contraction	KCNK10	ATP1A1	ATP1A1||KCNK10
reactome	R-MMU-397014	Muscle contraction	KCNK10	FXYD6	FXYD6||KCNK10
reactome	R-MMU-397014	Muscle contraction	KCNK10	FXYD4	FXYD4||KCNK10
reactome	R-MMU-397014	Muscle contraction	KCNK10	ATP1A4	ATP1A4||KCNK10
reactome	R-MMU-397014	Muscle contraction	KCNK10	FXYD1	FXYD1||KCNK10
reactome	R-MMU-397014	Muscle contraction	CACNB2	ATP2A2	ATP2A2||CACNB2
reactome	R-MMU-397014	Muscle contraction	CACNB2	CAMK2A	CACNB2||CAMK2A
reactome	R-MMU-397014	Muscle contraction	CACNB2	CAMK2B	CACNB2||CAMK2B
reactome	R-MMU-397014	Muscle contraction	CACNB2	PLN	CACNB2||PLN
reactome	R-MMU-397014	Muscle contraction	CACNB2	ATP2A3	ATP2A3||CACNB2
reactome	R-MMU-397014	Muscle contraction	CACNB2	CAMK2D	CACNB2||CAMK2D
reactome	R-MMU-397014	Muscle contraction	CACNB2	SLC8A2	CACNB2||SLC8A2
reactome	R-MMU-397014	Muscle contraction	CACNB2	ATP2A1	ATP2A1||CACNB2
reactome	R-MMU-397014	Muscle contraction	CACNB2	CAMK2G	CACNB2||CAMK2G
reactome	R-MMU-397014	Muscle contraction	CACNB2	ATP2B2	ATP2B2||CACNB2
reactome	R-MMU-397014	Muscle contraction	CACNB2	SLC8A3	CACNB2||SLC8A3
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNK13	KCNJ14||KCNK13
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNE2	KCNE2||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNIP1	KCNIP1||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNIP2	KCNIP2||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNK5	KCNJ14||KCNK5
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNIP3	KCNIP3||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNE5	KCNE5||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNE3	KCNE3||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCNE4	KCNE4||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCND3	KCND3||KCNJ14
reactome	R-MMU-397014	Muscle contraction	KCNJ14	KCND2	KCND2||KCNJ14
reactome	R-MMU-397014	Muscle contraction	SLC8A2	CACNB1	CACNB1||SLC8A2
reactome	R-MMU-397014	Muscle contraction	SLC8A2	ATP1A1	ATP1A1||SLC8A2
reactome	R-MMU-397014	Muscle contraction	SLC8A2	CACNG8	CACNG8||SLC8A2
reactome	R-MMU-397014	Muscle contraction	SLC8A2	CACNG6	CACNG6||SLC8A2
reactome	R-MMU-397014	Muscle contraction	SLC8A2	FXYD6	FXYD6||SLC8A2
reactome	R-MMU-397014	Muscle contraction	SLC8A2	FXYD4	FXYD4||SLC8A2
reactome	R-MMU-397014	Muscle contraction	SLC8A2	CACNG4	CACNG4||SLC8A2
reactome	R-MMU-397014	Muscle contraction	SLC8A2	ATP1A4	ATP1A4||SLC8A2
reactome	R-MMU-397014	Muscle contraction	SLC8A2	FXYD1	FXYD1||SLC8A2
reactome	R-MMU-397014	Muscle contraction	KCNK13	ATP1A1	ATP1A1||KCNK13
reactome	R-MMU-397014	Muscle contraction	KCNK13	FXYD6	FXYD6||KCNK13
reactome	R-MMU-397014	Muscle contraction	KCNK13	FXYD4	FXYD4||KCNK13
reactome	R-MMU-397014	Muscle contraction	KCNK13	ATP1A4	ATP1A4||KCNK13
reactome	R-MMU-397014	Muscle contraction	KCNK13	FXYD1	FXYD1||KCNK13
reactome	R-MMU-397014	Muscle contraction	CACNB1	ATP2A2	ATP2A2||CACNB1
reactome	R-MMU-397014	Muscle contraction	CACNB1	CAMK2A	CACNB1||CAMK2A
reactome	R-MMU-397014	Muscle contraction	CACNB1	CAMK2B	CACNB1||CAMK2B
